sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.969351 -4.637056, YSP -75.200989 -110.814117
sp -2.038398 -1.971736, R -2.989236 -4.579519, YSP -92.303650 -110.814117
sp -2.038398 -1.971736, R -2.989236 -4.579519, YSP -92.303650 -110.814117
sp -2.038398 -1.971736, R -2.989236 -4.579519, YSP -92.303650 -110.814117
sp -2.038398 -1.971736, R -2.989236 -4.579519, YSP -92.303650 -110.814117
sp -2.038398 -1.971736, R -2.989236 -4.579519, YSP -92.303650 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -92.303650 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.964276 -4.589832, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.975642 -4.558864, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.975642 -4.558864, YSP -88.552231 -110.814117
sp -2.038398 -1.971736, R -2.975642 -4.558864, YSP -87.577698 -110.814117
sp -2.038398 -1.971736, R -2.975642 -4.558864, YSP -87.577698 -110.814117
sp -2.038398 -1.971736, R -2.975642 -4.558864, YSP -87.577698 -110.814117
sp -2.038398 -1.971736, R -2.975642 -4.558864, YSP -87.577698 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.007792 -4.526956, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -83.595093 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.029296 -4.446112, YSP -91.309326 -110.814117
sp -2.038398 -1.971736, R -3.021045 -4.449273, YSP -90.354828 -110.814117
sp -2.038398 -1.971736, R -3.021045 -4.449273, YSP -90.354828 -110.814117
sp -2.038398 -1.971736, R -3.021045 -4.449273, YSP -90.354828 -110.814117
sp -2.038398 -1.971736, R -3.021045 -4.449273, YSP -90.354828 -110.814117
sp -2.038398 -1.971736, R -3.021045 -4.449273, YSP -90.354828 -110.814117
sp -2.038398 -1.971736, R -3.021045 -4.449273, YSP -90.354828 -110.814117
sp -2.038398 -1.971736, R -3.004378 -4.438172, YSP -86.109390 -110.814117
sp -2.038398 -1.971736, R -3.004378 -4.438172, YSP -86.109390 -110.814117
sp -2.038398 -1.971736, R -3.094965 -4.404361, YSP -78.781647 -110.814117
sp -2.038398 -1.971736, R -3.094965 -4.404361, YSP -78.781647 -110.814117
sp -2.038398 -1.971736, R -3.094965 -4.404361, YSP -78.781647 -110.814117
sp -2.038398 -1.971736, R -3.096566 -4.396287, YSP -78.781647 -110.814117
sp -2.038398 -1.971736, R -3.096566 -4.396287, YSP -81.139557 -110.814117
sp -2.038398 -1.971736, R -3.096566 -4.396287, YSP -81.139557 -110.814117
sp -2.038398 -1.971736, R -3.096566 -4.396287, YSP -81.139557 -110.814117
sp -2.038398 -1.971736, R -3.096566 -4.396287, YSP -81.139557 -110.814117
sp -2.038398 -1.971736, R -3.096566 -4.396287, YSP -81.139557 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.159416 -4.376679, YSP -78.013588 -110.814117
sp -2.038398 -1.971736, R -3.200884 -4.227768, YSP -91.652718 -110.814117
sp -2.038398 -1.971736, R -3.200884 -4.227768, YSP -91.652718 -110.814117
sp -2.038398 -1.971736, R -3.200884 -4.227768, YSP -91.652718 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -91.652718 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.237830 -4.181765, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.324105 -4.162726, YSP -87.842430 -110.814117
sp -2.038398 -1.971736, R -3.324105 -4.162726, YSP -94.035576 -110.814117
sp -2.038398 -1.971736, R -3.324105 -4.162726, YSP -94.035576 -110.814117
sp -2.038398 -1.971736, R -3.324105 -4.162726, YSP -94.035576 -110.814117
sp -2.038398 -1.971736, R -3.323575 -4.155221, YSP -96.056335 -110.814117
sp -2.038398 -1.971736, R -3.323575 -4.155221, YSP -96.056335 -110.814117
sp -2.038398 -1.971736, R -3.323575 -4.155221, YSP -96.056335 -110.814117
sp -2.038398 -1.971736, R -3.407379 -4.164241, YSP -91.011833 -110.814117
sp -2.038398 -1.971736, R -3.407379 -4.164241, YSP -91.011833 -110.814117
sp -2.038398 -1.971736, R -3.407379 -4.164241, YSP -91.011833 -110.814117
sp -2.038398 -1.971736, R -3.493975 -4.155513, YSP -86.676231 -110.814117
sp -2.038398 -1.971736, R -3.493975 -4.155513, YSP -86.676231 -110.814117
sp -2.038398 -1.971736, R -3.493975 -4.155513, YSP -86.676231 -110.814117
sp -2.038398 -1.971736, R -3.493975 -4.155513, YSP -86.676231 -110.814117
sp -2.038398 -1.971736, R -3.493975 -4.155513, YSP -86.676231 -110.814117
sp -2.038398 -1.971736, R -3.493975 -4.155513, YSP -86.676231 -110.814117
sp -2.038398 -1.971736, R -3.610707 -4.132939, YSP -85.783325 -110.814117
sp -2.038398 -1.971736, R -3.610707 -4.132939, YSP -85.783325 -110.814117
sp -2.038398 -1.971736, R -3.610707 -4.132939, YSP -85.783325 -110.814117
sp -2.038398 -1.971736, R -3.611363 -4.124030, YSP -88.028465 -110.814117
sp -2.038398 -1.971736, R -3.611363 -4.124030, YSP -88.028465 -110.814117
sp -2.038398 -1.971736, R -3.611363 -4.124030, YSP -88.028465 -110.814117
sp -2.038398 -1.971736, R -3.661741 -4.136095, YSP -84.644234 -110.814117
sp -2.038398 -1.971736, R -3.661741 -4.136095, YSP -84.644234 -110.814117
sp -2.038398 -1.971736, R -3.661741 -4.136095, YSP -84.644234 -110.814117
sp -2.038398 -1.971736, R -3.661741 -4.136095, YSP -84.644234 -110.814117
sp -2.038398 -1.971736, R -3.661741 -4.136095, YSP -84.644234 -110.814117
sp -2.038398 -1.971736, R -3.661741 -4.136095, YSP -84.644234 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.702312 -4.152946, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.717836 -4.189826, YSP -84.966461 -110.814117
sp -2.038398 -1.971736, R -3.717836 -4.189826, YSP -90.797714 -110.814117
sp -2.038398 -1.971736, R -3.717836 -4.189826, YSP -90.797714 -110.814117
sp -2.038398 -1.971736, R -3.717836 -4.189826, YSP -90.797714 -110.814117
sp -2.038398 -1.971736, R -3.717836 -4.189826, YSP -90.797714 -110.814117
sp -2.038398 -1.971736, R -3.717836 -4.189826, YSP -90.797714 -110.814117
sp -2.038398 -1.971736, R -3.779916 -4.261225, YSP -90.136948 -110.814117
sp -2.038398 -1.971736, R -3.779916 -4.261225, YSP -90.136948 -110.814117
sp -2.038398 -1.971736, R -3.779916 -4.261225, YSP -90.136948 -110.814117
sp -2.038398 -1.971736, R -3.779916 -4.261225, YSP -90.136948 -110.814117
sp -2.038398 -1.971736, R -3.821801 -4.348613, YSP -86.616837 -110.814117
sp -2.038398 -1.971736, R -3.821801 -4.348613, YSP -86.616837 -110.814117
sp -2.038398 -1.971736, R -3.821801 -4.348613, YSP -86.616837 -110.814117
sp -2.038398 -1.971736, R -3.822314 -4.339930, YSP -89.108940 -110.814117
sp -2.038398 -1.971736, R -3.822314 -4.339930, YSP -89.108940 -110.814117
sp -2.038398 -1.971736, R -3.822314 -4.339930, YSP -89.108940 -110.814117
sp -2.038398 -1.971736, R -3.822314 -4.339930, YSP -89.108940 -110.814117
sp -2.038398 -1.971736, R -3.822314 -4.339930, YSP -89.108940 -110.814117
sp -2.038398 -1.971736, R -3.822314 -4.339930, YSP -89.108940 -110.814117
sp -2.038398 -1.971736, R -3.822314 -4.339930, YSP -89.108940 -110.814117
sp -2.038398 -1.971736, R -3.822314 -4.339930, YSP -89.108940 -110.814117
sp -2.038398 -1.971736, R -3.822314 -4.339930, YSP -89.108940 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.911435 -4.475115, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.958264 -4.638911, YSP -90.854225 -110.814117
sp -2.038398 -1.971736, R -3.958264 -4.638911, YSP -96.058632 -110.814117
sp -2.038398 -1.971736, R -3.958264 -4.638911, YSP -96.058632 -110.814117
sp -2.038398 -1.971736, R -3.958264 -4.638911, YSP -96.058632 -110.814117
sp -2.038398 -1.971736, R -3.958264 -4.638911, YSP -96.058632 -110.814117
sp -2.038398 -1.971736, R -3.958264 -4.638911, YSP -96.058632 -110.814117
sp -2.038398 -1.971736, R -3.917599 -4.776276, YSP -96.058632 -110.814117
sp -2.038398 -1.971736, R -3.917599 -4.776276, YSP -93.914932 -110.814117
sp -2.038398 -1.971736, R -3.917599 -4.776276, YSP -93.914932 -110.814117
sp -2.038398 -1.971736, R -3.852166 -4.847446, YSP -89.664658 -110.814117
sp -2.038398 -1.971736, R -3.852166 -4.847446, YSP -89.664658 -110.814117
sp -2.038398 -1.971736, R -3.852166 -4.847446, YSP -89.664658 -110.814117
sp -2.038398 -1.971736, R -3.824043 -4.915497, YSP -85.976036 -110.814117
sp -2.038398 -1.971736, R -3.824043 -4.915497, YSP -85.976036 -110.814117
sp -2.038398 -1.971736, R -3.824043 -4.915497, YSP -85.976036 -110.814117
sp -2.038398 -1.971736, R -3.824663 -4.906679, YSP -87.778465 -110.814117
sp -2.038398 -1.971736, R -3.824663 -4.906679, YSP -87.778465 -110.814117
sp -2.038398 -1.971736, R -3.824663 -4.906679, YSP -87.778465 -110.814117
sp -2.038398 -1.971736, R -3.852768 -4.991352, YSP -84.534752 -110.814117
sp -2.038398 -1.971736, R -3.852768 -4.991352, YSP -84.534752 -110.814117
sp -2.038398 -1.971736, R -3.852768 -4.991352, YSP -84.534752 -110.814117
sp -2.038398 -1.971736, R -3.852768 -4.991352, YSP -84.534752 -110.814117
sp -2.038398 -1.971736, R -3.852768 -4.991352, YSP -84.534752 -110.814117
sp -2.038398 -1.971736, R -3.852768 -4.991352, YSP -84.534752 -110.814117
sp -2.038398 -1.971736, R -3.908515 -5.110300, YSP -84.698410 -110.814117
sp -2.038398 -1.971736, R -3.908515 -5.110300, YSP -84.698410 -110.814117
sp -2.038398 -1.971736, R -3.908515 -5.110300, YSP -84.698410 -110.814117
sp -2.038398 -1.971736, R -3.970014 -5.204314, YSP -82.758728 -110.814117
sp -2.038398 -1.971736, R -3.970014 -5.204314, YSP -82.758728 -110.814117
sp -2.038398 -1.971736, R -3.970014 -5.204314, YSP -82.758728 -110.814117
sp -2.038398 -1.971736, R -3.971288 -5.194286, YSP -85.699463 -110.814117
sp -2.038398 -1.971736, R -3.971288 -5.194286, YSP -85.699463 -110.814117
sp -2.038398 -1.971736, R -3.971288 -5.194286, YSP -85.699463 -110.814117
sp -2.038398 -1.971736, R -4.031615 -5.242810, YSP -83.882782 -110.814117
sp -2.038398 -1.971736, R -4.031615 -5.242810, YSP -83.882782 -110.814117
sp -2.038398 -1.971736, R -4.045907 -5.271605, YSP -82.072266 -110.814117
sp -2.038398 -1.971736, R -4.045907 -5.271605, YSP -82.072266 -110.814117
sp -2.038398 -1.971736, R -4.045907 -5.271605, YSP -82.072266 -110.814117
sp -2.038398 -1.971736, R -4.101783 -5.307276, YSP -82.072266 -110.814117
sp -2.038398 -1.971736, R -4.101783 -5.307276, YSP -80.446716 -110.814117
sp -2.038398 -1.971736, R -4.101783 -5.307276, YSP -80.446716 -110.814117
sp -2.038398 -1.971736, R -4.103383 -5.297768, YSP -80.446716 -110.814117
sp -2.038398 -1.971736, R -4.103383 -5.297768, YSP -83.298737 -110.814117
sp -2.038398 -1.971736, R -4.103383 -5.297768, YSP -83.298737 -110.814117
sp -2.038398 -1.971736, R -4.118965 -5.334151, YSP -81.764961 -110.814117
sp -2.038398 -1.971736, R -4.118965 -5.334151, YSP -81.764961 -110.814117
sp -2.038398 -1.971736, R -4.118965 -5.334151, YSP -81.764961 -110.814117
sp -2.038398 -1.971736, R -4.132442 -5.324320, YSP -80.214531 -110.814117
sp -2.038398 -1.971736, R -4.132442 -5.324320, YSP -80.214531 -110.814117
sp -2.038398 -1.971736, R -4.132442 -5.324320, YSP -80.214531 -110.814117
sp -2.038398 -1.971736, R -4.119860 -5.337418, YSP -78.895103 -110.814117
sp -2.038398 -1.971736, R -4.119860 -5.337418, YSP -78.895103 -110.814117
sp -2.038398 -1.971736, R -4.119860 -5.337418, YSP -78.895103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
sp -2.038398 -1.971736, R -4.121641 -5.328346, YSP -81.813103 -110.814117
